# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun 19 06:59:25 2022
#
# User preference: *
#
# CONSTRAINT:  order by pl_bmasse asc, pl_bmassj asc
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,discoverymethod,disc_year,pl_bmasse,pl_bmassj,pl_rvamp,st_mass
16517,Kepler-199 b,Transit,2014,,,,1.01
16518,Kepler-199 b,Transit,2014,,,,1.00
16519,Kepler-199 b,Transit,2014,,,,1.01
16520,Kepler-199 b,Transit,2014,,,,0.98
16521,Kepler-199 c,Transit,2014,,,,0.96
16522,Kepler-199 c,Transit,2014,,,,0.98
16523,Kepler-199 c,Transit,2014,,,,1.01
16524,Kepler-199 c,Transit,2014,,,,1.00
16525,Kepler-199 c,Transit,2014,,,,0.98
16526,Kepler-199 c,Transit,2014,,,,0.98
16527,Kepler-199 c,Transit,2014,,,,1.01
16528,Kepler-199 c,Transit,2014,,,,1.01
16529,Kepler-199 c,Transit,2014,,,,
16530,Kepler-199 c,Transit,2014,,,,
16531,Kepler-199 c,Transit,2014,,,,0.98
16532,Kepler-20 b,Transit,2011,,,,0.88
16534,Kepler-20 b,Transit,2011,,,,0.88
16535,Kepler-20 b,Transit,2011,,,,0.96
16536,Kepler-20 b,Transit,2011,,,,0.88
16537,Kepler-20 b,Transit,2011,,,,
16538,Kepler-20 b,Transit,2011,,,,0.88
16539,Kepler-20 b,Transit,2011,,,,0.90
16540,Kepler-20 b,Transit,2011,,,,0.95
16541,Kepler-20 b,Transit,2011,,,,0.96
16543,Kepler-20 b,Transit,2011,,,,0.96
16546,Kepler-20 c,Transit,2011,,,,
16547,Kepler-20 c,Transit,2011,,,,0.96
16548,Kepler-20 c,Transit,2011,,,,0.88
16549,Kepler-20 c,Transit,2011,,,,0.96
16550,Kepler-20 c,Transit,2011,,,,0.95
16551,Kepler-20 c,Transit,2011,,,,0.88
16552,Kepler-20 c,Transit,2011,,,,0.96
16553,Kepler-20 c,Transit,2011,,,,0.90
16554,Kepler-20 c,Transit,2011,,,,0.88
16555,Kepler-20 c,Transit,2011,,,,0.88
16556,Kepler-20 d,Transit,2011,,,,0.96
16557,Kepler-20 d,Transit,2011,,,,0.90
16558,Kepler-20 d,Transit,2011,,,,0.95
16559,Kepler-20 d,Transit,2011,,,,0.96
16561,Kepler-20 d,Transit,2011,,,,
16562,Kepler-20 d,Transit,2011,,,,0.88
16563,Kepler-20 d,Transit,2011,,,,0.88
16564,Kepler-20 d,Transit,2011,,,,0.88
16565,Kepler-20 d,Transit,2011,,,,0.88
16567,Kepler-20 d,Transit,2011,,,,0.96
16568,Kepler-20 e,Transit,2011,,,,0.95
16569,Kepler-20 e,Transit,2011,,,,0.96
16570,Kepler-20 e,Transit,2011,,,,0.88
16571,Kepler-20 e,Transit,2011,,,,0.95
16573,Kepler-20 e,Transit,2011,,,,0.88
16574,Kepler-20 e,Transit,2011,,,,0.96
16575,Kepler-20 e,Transit,2011,,,,0.90
16576,Kepler-20 e,Transit,2011,,,,0.88
16577,Kepler-20 e,Transit,2011,,,,
16578,Kepler-20 e,Transit,2011,,,,0.88
16579,Kepler-20 f,Transit,2011,,,,
16580,Kepler-20 f,Transit,2011,,,,0.96
16581,Kepler-20 f,Transit,2011,,,,0.88
16582,Kepler-20 f,Transit,2011,,,,0.96
16583,Kepler-20 f,Transit,2011,,,,0.88
16584,Kepler-20 f,Transit,2011,,,,0.95
16585,Kepler-20 f,Transit,2011,,,,0.88
16586,Kepler-20 f,Transit,2011,,,,0.95
16588,Kepler-20 f,Transit,2011,,,,0.90
16589,Kepler-20 f,Transit,2011,,,,0.96
16590,Kepler-20 f,Transit,2011,,,,0.88
16592,Kepler-200 b,Transit,2014,,,,1.04
16593,Kepler-200 b,Transit,2014,,,,1.04
16594,Kepler-200 b,Transit,2014,,,,1.05
16595,Kepler-200 b,Transit,2014,,,,1.04
16596,Kepler-200 b,Transit,2014,,,,1.05
16597,Kepler-200 b,Transit,2014,,,,0.88
16598,Kepler-200 b,Transit,2014,,,,1.05
16599,Kepler-200 b,Transit,2014,,,,
16600,Kepler-200 b,Transit,2014,,,,1.04
16601,Kepler-200 b,Transit,2014,,,,
16602,Kepler-200 b,Transit,2014,,,,0.98
16603,Kepler-200 c,Transit,2014,,,,1.04
16604,Kepler-200 c,Transit,2014,,,,1.04
16605,Kepler-200 c,Transit,2014,,,,0.98
16606,Kepler-200 c,Transit,2014,,,,1.05
16607,Kepler-200 c,Transit,2014,,,,1.04
16608,Kepler-200 c,Transit,2014,,,,0.88
16609,Kepler-200 c,Transit,2014,,,,1.04
16610,Kepler-200 c,Transit,2014,,,,1.05
16611,Kepler-200 c,Transit,2014,,,,
16612,Kepler-200 c,Transit,2014,,,,
16613,Kepler-201 b,Transit,2014,,,,1.10
16614,Kepler-201 b,Transit,2014,,,,1.18
16615,Kepler-201 b,Transit,2014,,,,1.10
16616,Kepler-201 b,Transit,2014,,,,1.21
16617,Kepler-201 b,Transit,2014,,,,1.21
16618,Kepler-201 b,Transit,2014,,,,1.10
16619,Kepler-201 b,Transit,2014,,,,1.21
16620,Kepler-201 b,Transit,2014,,,,1.16
16621,Kepler-201 b,Transit,2014,,,,1.18
16622,Kepler-201 b,Transit,2014,,,,
16623,Kepler-201 b,Transit,2014,,,,
16624,Kepler-201 c,Transit,2014,,,,1.18
16625,Kepler-201 c,Transit,2014,,,,1.10
16626,Kepler-201 c,Transit,2014,,,,1.21
16627,Kepler-201 c,Transit,2014,,,,1.10
16628,Kepler-201 c,Transit,2014,,,,1.10
16629,Kepler-201 c,Transit,2014,,,,
16630,Kepler-201 c,Transit,2014,,,,
16631,Kepler-201 c,Transit,2014,,,,1.18
16632,Kepler-201 c,Transit,2014,,,,1.21
16633,Kepler-201 c,Transit,2014,,,,1.16
16634,Kepler-201 c,Transit,2014,,,,1.21
16635,Kepler-202 b,Transit,2014,,,,0.76
16636,Kepler-202 b,Transit,2014,,,,0.73
16637,Kepler-202 b,Transit,2014,,,,0.76
16638,Kepler-202 b,Transit,2014,,,,0.78
16639,Kepler-202 b,Transit,2014,,,,0.75
16640,Kepler-202 b,Transit,2014,,,,
16641,Kepler-202 b,Transit,2014,,,,
16642,Kepler-202 b,Transit,2014,,,,0.73
16643,Kepler-202 b,Transit,2014,,,,0.76
16644,Kepler-202 b,Transit,2014,,,,0.68
16645,Kepler-202 b,Transit,2014,,,,0.73
16646,Kepler-202 c,Transit,2014,,,,0.73
16647,Kepler-202 c,Transit,2014,,,,
16648,Kepler-202 c,Transit,2014,,,,0.73
16649,Kepler-202 c,Transit,2014,,,,0.73
16650,Kepler-202 c,Transit,2014,,,,0.68
16651,Kepler-202 c,Transit,2014,,,,0.76
16652,Kepler-202 c,Transit,2014,,,,0.76
16653,Kepler-202 c,Transit,2014,,,,0.78
16654,Kepler-202 c,Transit,2014,,,,0.75
16655,Kepler-202 c,Transit,2014,,,,0.76
16656,Kepler-202 c,Transit,2014,,,,
16657,Kepler-203 b,Transit,2014,,,,1.01
16658,Kepler-203 b,Transit,2014,,,,0.97
16659,Kepler-203 b,Transit,2014,,,,1.01
16660,Kepler-203 b,Transit,2014,,,,1.06
16661,Kepler-203 b,Transit,2014,,,,
16662,Kepler-203 b,Transit,2014,,,,1.01
16663,Kepler-203 b,Transit,2014,,,,1.06
16664,Kepler-203 b,Transit,2014,,,,
16665,Kepler-203 b,Transit,2014,,,,1.06
16666,Kepler-203 b,Transit,2014,,,,1.00
16667,Kepler-203 b,Transit,2014,,,,1.01
16668,Kepler-203 c,Transit,2014,,,,1.06
16670,Kepler-203 c,Transit,2014,,,,1.01
16671,Kepler-203 c,Transit,2014,,,,1.06
16672,Kepler-203 c,Transit,2014,,,,1.01
16673,Kepler-203 c,Transit,2014,,,,1.06
16674,Kepler-203 c,Transit,2014,,,,
16675,Kepler-203 c,Transit,2014,,,,0.97
16676,Kepler-203 c,Transit,2014,,,,1.01
16677,Kepler-203 c,Transit,2014,,,,
16678,Kepler-203 c,Transit,2014,,,,1.00
16679,Kepler-203 c,Transit,2014,,,,1.01
16680,Kepler-203 d,Transit,2014,,,,1.01
16681,Kepler-203 d,Transit,2014,,,,1.01
16682,Kepler-203 d,Transit,2014,,,,
16683,Kepler-203 d,Transit,2014,,,,1.01
16684,Kepler-203 d,Transit,2014,,,,1.00
16685,Kepler-203 d,Transit,2014,,,,1.06
16686,Kepler-203 d,Transit,2014,,,,1.06
16687,Kepler-203 d,Transit,2014,,,,1.06
16688,Kepler-203 d,Transit,2014,,,,1.01
16690,Kepler-203 d,Transit,2014,,,,0.97
16691,Kepler-203 d,Transit,2014,,,,
16692,Kepler-204 b,Transit,2014,,,,
16693,Kepler-204 b,Transit,2014,,,,0.99
16694,Kepler-204 b,Transit,2014,,,,0.99
16695,Kepler-204 b,Transit,2014,,,,1.04
16696,Kepler-204 b,Transit,2014,,,,1.04
16697,Kepler-204 b,Transit,2014,,,,0.98
16698,Kepler-204 b,Transit,2014,,,,1.04
16699,Kepler-204 b,Transit,2014,,,,1.03
16700,Kepler-204 b,Transit,2014,,,,1.05
16701,Kepler-204 b,Transit,2014,,,,0.99
16702,Kepler-204 b,Transit,2014,,,,
16703,Kepler-204 c,Transit,2014,,,,1.03
16704,Kepler-204 c,Transit,2014,,,,0.99
16705,Kepler-204 c,Transit,2014,,,,1.04
16706,Kepler-204 c,Transit,2014,,,,0.98
16707,Kepler-204 c,Transit,2014,,,,0.99
16708,Kepler-204 c,Transit,2014,,,,1.05
16709,Kepler-204 c,Transit,2014,,,,1.04
16710,Kepler-204 c,Transit,2014,,,,0.99
16711,Kepler-204 c,Transit,2014,,,,
16712,Kepler-204 c,Transit,2014,,,,1.04
16713,Kepler-204 c,Transit,2014,,,,
16714,Kepler-205 b,Transit,2014,,,,0.67
16715,Kepler-205 b,Transit,2014,,,,0.51
16716,Kepler-205 b,Transit,2014,,,,0.59
16717,Kepler-205 b,Transit,2014,,,,0.66
16718,Kepler-205 b,Transit,2014,,,,
16719,Kepler-205 b,Transit,2014,,,,0.60
16720,Kepler-205 b,Transit,2014,,,,
16721,Kepler-205 b,Transit,2014,,,,0.51
16722,Kepler-205 b,Transit,2014,,,,0.67
16723,Kepler-205 b,Transit,2014,,,,0.51
16724,Kepler-205 b,Transit,2014,,,,0.67
16725,Kepler-205 b,Transit,2014,,,,0.51
16726,Kepler-205 b,Transit,2014,,,,0.57
16727,Kepler-205 c,Transit,2014,,,,0.66
16728,Kepler-205 c,Transit,2014,,,,
16729,Kepler-205 c,Transit,2014,,,,0.67
16730,Kepler-205 c,Transit,2014,,,,0.59
16731,Kepler-205 c,Transit,2014,,,,0.67
16732,Kepler-205 c,Transit,2014,,,,0.57
16733,Kepler-205 c,Transit,2014,,,,0.51
16734,Kepler-205 c,Transit,2014,,,,
16735,Kepler-205 c,Transit,2014,,,,0.67
16736,Kepler-205 c,Transit,2014,,,,0.51
16737,Kepler-205 c,Transit,2014,,,,0.60
16738,Kepler-205 c,Transit,2014,,,,0.51
16739,Kepler-205 c,Transit,2014,,,,0.51
16740,Kepler-206 b,Transit,2014,,,,
16741,Kepler-206 b,Transit,2014,,,,0.99
16742,Kepler-206 b,Transit,2014,,,,
16743,Kepler-206 b,Transit,2014,,,,1.05
16744,Kepler-206 b,Transit,2014,,,,0.98
16745,Kepler-206 b,Transit,2014,,,,1.02
16746,Kepler-206 b,Transit,2014,,,,0.98
16747,Kepler-206 b,Transit,2014,,,,0.98
16748,Kepler-206 b,Transit,2014,,,,0.98
16749,Kepler-206 b,Transit,2014,,,,0.99
16750,Kepler-206 c,Transit,2014,,,,
16751,Kepler-206 c,Transit,2014,,,,1.05
16752,Kepler-206 c,Transit,2014,,,,
16753,Kepler-206 c,Transit,2014,,,,0.98
16754,Kepler-206 c,Transit,2014,,,,1.02
16755,Kepler-206 c,Transit,2014,,,,0.99
16756,Kepler-206 c,Transit,2014,,,,0.99
16757,Kepler-206 c,Transit,2014,,,,0.98
16758,Kepler-206 c,Transit,2014,,,,0.98
16759,Kepler-206 c,Transit,2014,,,,0.98
16760,Kepler-206 c,Transit,2014,,,,0.99
16761,Kepler-206 d,Transit,2014,,,,0.99
16762,Kepler-206 d,Transit,2014,,,,0.98
16763,Kepler-206 d,Transit,2014,,,,0.99
16764,Kepler-206 d,Transit,2014,,,,1.02
16765,Kepler-206 d,Transit,2014,,,,
16766,Kepler-206 d,Transit,2014,,,,0.99
16767,Kepler-206 d,Transit,2014,,,,0.98
16768,Kepler-206 d,Transit,2014,,,,
16769,Kepler-206 d,Transit,2014,,,,0.98
16770,Kepler-206 d,Transit,2014,,,,0.98
16771,Kepler-206 d,Transit,2014,,,,1.05
16772,Kepler-207 b,Transit,2014,,,,1.18
16773,Kepler-207 b,Transit,2014,,,,1.09
16774,Kepler-207 b,Transit,2014,,,,1.09
16775,Kepler-207 b,Transit,2014,,,,1.06
16776,Kepler-207 b,Transit,2014,,,,1.04
16777,Kepler-207 b,Transit,2014,,,,
16778,Kepler-207 b,Transit,2014,,,,
16779,Kepler-207 b,Transit,2014,,,,1.06
16780,Kepler-207 b,Transit,2014,,,,1.06
16781,Kepler-207 b,Transit,2014,,,,1.20
16782,Kepler-207 c,Transit,2014,,,,
16783,Kepler-207 c,Transit,2014,,,,1.06
16784,Kepler-207 c,Transit,2014,,,,1.04
16785,Kepler-207 c,Transit,2014,,,,1.09
16786,Kepler-207 c,Transit,2014,,,,
16787,Kepler-207 c,Transit,2014,,,,1.06
16788,Kepler-207 c,Transit,2014,,,,1.20
16789,Kepler-207 c,Transit,2014,,,,1.18
16790,Kepler-207 c,Transit,2014,,,,1.06
16791,Kepler-207 d,Transit,2014,,,,
16792,Kepler-207 d,Transit,2014,,,,1.09
16793,Kepler-207 d,Transit,2014,,,,1.09
16794,Kepler-207 d,Transit,2014,,,,1.20
16795,Kepler-207 d,Transit,2014,,,,1.06
16796,Kepler-207 d,Transit,2014,,,,1.04
16797,Kepler-207 d,Transit,2014,,,,
16798,Kepler-207 d,Transit,2014,,,,1.06
16799,Kepler-207 d,Transit,2014,,,,1.18
16800,Kepler-207 d,Transit,2014,,,,1.09
16801,Kepler-207 d,Transit,2014,,,,1.06
16802,Kepler-208 b,Transit,2014,,,,1.11
16803,Kepler-208 b,Transit,2014,,,,1.11
16804,Kepler-208 b,Transit,2014,,,,1.16
16805,Kepler-208 b,Transit,2014,,,,
16806,Kepler-208 b,Transit,2014,,,,1.21
16807,Kepler-208 b,Transit,2014,,,,1.12
16808,Kepler-208 b,Transit,2014,,,,1.12
16809,Kepler-208 b,Transit,2014,,,,
16810,Kepler-208 b,Transit,2014,,,,1.11
16811,Kepler-208 b,Transit,2014,,,,1.12
16812,Kepler-208 b,Transit,2014,,,,0.96
16813,Kepler-208 c,Transit,2014,,,,1.21
16814,Kepler-208 c,Transit,2014,,,,1.12
16815,Kepler-208 c,Transit,2014,,,,1.12
16816,Kepler-208 c,Transit,2014,,,,
16817,Kepler-208 c,Transit,2014,,,,0.96
16818,Kepler-208 c,Transit,2014,,,,
16819,Kepler-208 c,Transit,2014,,,,1.16
16820,Kepler-208 c,Transit,2014,,,,1.11
16821,Kepler-208 c,Transit,2014,,,,1.11
16822,Kepler-208 c,Transit,2014,,,,1.12
16823,Kepler-208 c,Transit,2014,,,,1.11
16824,Kepler-208 d,Transit,2014,,,,1.21
16825,Kepler-208 d,Transit,2014,,,,1.11
16826,Kepler-208 d,Transit,2014,,,,1.11
16827,Kepler-208 d,Transit,2014,,,,0.96
16828,Kepler-208 d,Transit,2014,,,,1.12
16829,Kepler-208 d,Transit,2014,,,,1.12
16830,Kepler-208 d,Transit,2014,,,,
16831,Kepler-208 d,Transit,2014,,,,1.12
16832,Kepler-208 d,Transit,2014,,,,
16833,Kepler-208 d,Transit,2014,,,,1.16
16834,Kepler-208 e,Transit,2014,,,,1.12
16835,Kepler-208 e,Transit,2014,,,,
16836,Kepler-208 e,Transit,2014,,,,1.11
16837,Kepler-208 e,Transit,2014,,,,1.21
16838,Kepler-208 e,Transit,2014,,,,1.12
16839,Kepler-208 e,Transit,2014,,,,1.12
16840,Kepler-208 e,Transit,2014,,,,1.16
16841,Kepler-208 e,Transit,2014,,,,1.11
16842,Kepler-208 e,Transit,2014,,,,
16843,Kepler-208 e,Transit,2014,,,,1.11
16844,Kepler-208 e,Transit,2014,,,,0.96
16845,Kepler-209 b,Transit,2014,,,,0.96
16846,Kepler-209 b,Transit,2014,,,,0.95
16847,Kepler-209 b,Transit,2014,,,,0.88
16848,Kepler-209 b,Transit,2014,,,,
16849,Kepler-209 b,Transit,2014,,,,0.88
16850,Kepler-209 b,Transit,2014,,,,0.96
16851,Kepler-209 b,Transit,2014,,,,0.96
16852,Kepler-209 b,Transit,2014,,,,0.93
16853,Kepler-209 b,Transit,2014,,,,
16854,Kepler-209 b,Transit,2014,,,,0.88
16855,Kepler-209 b,Transit,2014,,,,0.90
16856,Kepler-209 c,Transit,2014,,,,0.93
16857,Kepler-209 c,Transit,2014,,,,
16858,Kepler-209 c,Transit,2014,,,,0.90
16859,Kepler-209 c,Transit,2014,,,,
16860,Kepler-209 c,Transit,2014,,,,0.95
16861,Kepler-209 c,Transit,2014,,,,0.88
16862,Kepler-209 c,Transit,2014,,,,0.96
16863,Kepler-209 c,Transit,2014,,,,0.88
16864,Kepler-209 c,Transit,2014,,,,0.96
16865,Kepler-209 c,Transit,2014,,,,0.88
16866,Kepler-209 c,Transit,2014,,,,0.96
16867,Kepler-21 b,Transit,2012,,,,
16868,Kepler-21 b,Transit,2012,,,,1.24
16869,Kepler-21 b,Transit,2012,,,,1.34
16870,Kepler-21 b,Transit,2012,,,,1.16
16871,Kepler-21 b,Transit,2012,,,,1.21
16872,Kepler-21 b,Transit,2012,,,,1.34
16874,Kepler-21 b,Transit,2012,,,,1.36
16875,Kepler-21 b,Transit,2012,,,,1.21
16876,Kepler-21 b,Transit,2012,,,,1.34
16878,Kepler-210 b,Transit,2014,,,,0.55
16879,Kepler-210 b,Transit,2014,,,,0.63
16880,Kepler-210 b,Transit,2014,,,,0.61
16881,Kepler-210 b,Transit,2014,,,,0.56
16882,Kepler-210 b,Transit,2014,,,,0.72
16883,Kepler-210 b,Transit,2014,,,,
16884,Kepler-210 b,Transit,2014,,,,0.72
16885,Kepler-210 b,Transit,2014,,,,0.55
16886,Kepler-210 b,Transit,2014,,,,
16887,Kepler-210 b,Transit,2014,,,,0.55
16888,Kepler-210 b,Transit,2014,,,,0.72
16889,Kepler-210 b,Transit,2014,,,,0.77
16890,Kepler-210 b,Transit,2014,,,,0.55
16891,Kepler-210 c,Transit,2014,,,,
16892,Kepler-210 c,Transit,2014,,,,0.61
16893,Kepler-210 c,Transit,2014,,,,0.55
16894,Kepler-210 c,Transit,2014,,,,0.72
16895,Kepler-210 c,Transit,2014,,,,0.55
16896,Kepler-210 c,Transit,2014,,,,0.77
16897,Kepler-210 c,Transit,2014,,,,0.55
16898,Kepler-210 c,Transit,2014,,,,0.72
16899,Kepler-210 c,Transit,2014,,,,
16900,Kepler-210 c,Transit,2014,,,,0.55
16901,Kepler-210 c,Transit,2014,,,,0.72
16902,Kepler-210 c,Transit,2014,,,,0.63
16903,Kepler-210 c,Transit,2014,,,,0.56
16904,Kepler-211 b,Transit,2014,,,,0.90
16905,Kepler-211 b,Transit,2014,,,,0.93
16906,Kepler-211 b,Transit,2014,,,,0.91
16907,Kepler-211 b,Transit,2014,,,,0.91
16908,Kepler-211 b,Transit,2014,,,,0.93
16909,Kepler-211 b,Transit,2014,,,,0.91
16910,Kepler-211 b,Transit,2014,,,,
16911,Kepler-211 b,Transit,2014,,,,
16912,Kepler-211 b,Transit,2014,,,,0.91
16913,Kepler-211 b,Transit,2014,,,,0.93
16914,Kepler-211 b,Transit,2014,,,,0.94
16915,Kepler-211 b,Transit,2014,,,,0.93
16916,Kepler-211 c,Transit,2014,,,,0.91
16917,Kepler-211 c,Transit,2014,,,,
16919,Kepler-211 c,Transit,2014,,,,0.93
16920,Kepler-211 c,Transit,2014,,,,0.90
16921,Kepler-211 c,Transit,2014,,,,0.94
16922,Kepler-211 c,Transit,2014,,,,0.91
16923,Kepler-211 c,Transit,2014,,,,0.93
16924,Kepler-211 c,Transit,2014,,,,
16925,Kepler-211 c,Transit,2014,,,,0.91
16926,Kepler-211 c,Transit,2014,,,,0.93
16927,Kepler-211 c,Transit,2014,,,,0.91
16928,Kepler-212 b,Transit,2014,,,,1.15
16929,Kepler-212 b,Transit,2014,,,,1.09
16930,Kepler-212 b,Transit,2014,,,,1.17
16931,Kepler-212 b,Transit,2014,,,,1.07
16932,Kepler-212 b,Transit,2014,,,,1.14
16933,Kepler-212 b,Transit,2014,,,,1.07
16934,Kepler-212 b,Transit,2014,,,,1.14
16935,Kepler-212 b,Transit,2014,,,,
16936,Kepler-212 b,Transit,2014,,,,1.14
16937,Kepler-212 b,Transit,2014,,,,
16938,Kepler-212 c,Transit,2014,,,,1.09
16939,Kepler-212 c,Transit,2014,,,,1.14
16940,Kepler-212 c,Transit,2014,,,,1.07
16941,Kepler-212 c,Transit,2014,,,,1.07
16942,Kepler-212 c,Transit,2014,,,,1.14
16943,Kepler-212 c,Transit,2014,,,,
16944,Kepler-212 c,Transit,2014,,,,1.15
16945,Kepler-212 c,Transit,2014,,,,
16946,Kepler-212 c,Transit,2014,,,,1.07
16947,Kepler-212 c,Transit,2014,,,,1.14
16948,Kepler-212 c,Transit,2014,,,,1.17
16949,Kepler-213 b,Transit,2014,,,,0.99
16950,Kepler-213 b,Transit,2014,,,,1.02
16951,Kepler-213 b,Transit,2014,,,,0.99
16952,Kepler-213 b,Transit,2014,,,,
16953,Kepler-213 b,Transit,2014,,,,
16954,Kepler-213 b,Transit,2014,,,,1.07
16955,Kepler-213 b,Transit,2014,,,,1.02
16956,Kepler-213 b,Transit,2014,,,,0.99
16957,Kepler-213 b,Transit,2014,,,,1.09
16958,Kepler-213 b,Transit,2014,,,,0.98
16959,Kepler-213 c,Transit,2014,,,,0.99
16960,Kepler-213 c,Transit,2014,,,,1.07
16961,Kepler-213 c,Transit,2014,,,,1.09
16962,Kepler-213 c,Transit,2014,,,,0.99
16963,Kepler-213 c,Transit,2014,,,,0.98
16964,Kepler-213 c,Transit,2014,,,,1.02
16965,Kepler-213 c,Transit,2014,,,,
16966,Kepler-213 c,Transit,2014,,,,
16967,Kepler-213 c,Transit,2014,,,,0.99
16968,Kepler-214 b,Transit,2014,,,,1.04
16969,Kepler-214 b,Transit,2014,,,,
16970,Kepler-214 b,Transit,2014,,,,1.11
16971,Kepler-214 b,Transit,2014,,,,1.12
16972,Kepler-214 b,Transit,2014,,,,1.04
16973,Kepler-214 b,Transit,2014,,,,1.15
16974,Kepler-214 b,Transit,2014,,,,1.12
16975,Kepler-214 b,Transit,2014,,,,1.12
16976,Kepler-214 b,Transit,2014,,,,1.12
16977,Kepler-214 b,Transit,2014,,,,1.04
16978,Kepler-214 b,Transit,2014,,,,
16979,Kepler-214 c,Transit,2014,,,,1.04
16980,Kepler-214 c,Transit,2014,,,,1.12
16981,Kepler-214 c,Transit,2014,,,,1.12
16982,Kepler-214 c,Transit,2014,,,,
16983,Kepler-214 c,Transit,2014,,,,1.12
16984,Kepler-214 c,Transit,2014,,,,1.04
16985,Kepler-214 c,Transit,2014,,,,1.11
16986,Kepler-214 c,Transit,2014,,,,
16987,Kepler-214 c,Transit,2014,,,,1.04
16988,Kepler-214 c,Transit,2014,,,,1.15
16989,Kepler-214 c,Transit,2014,,,,1.12
16990,Kepler-215 b,Transit,2014,,,,1.01
16991,Kepler-215 b,Transit,2014,,,,
16992,Kepler-215 b,Transit,2014,,,,0.81
16993,Kepler-215 b,Transit,2014,,,,0.81
16994,Kepler-215 b,Transit,2014,,,,0.92
16995,Kepler-215 b,Transit,2014,,,,1.01
16996,Kepler-215 b,Transit,2014,,,,1.01
16997,Kepler-215 b,Transit,2014,,,,
16998,Kepler-215 b,Transit,2014,,,,0.94
16999,Kepler-215 b,Transit,2014,,,,0.81
17000,Kepler-215 b,Transit,2014,,,,0.98
17001,Kepler-215 c,Transit,2014,,,,0.98
17002,Kepler-215 c,Transit,2014,,,,0.94
17003,Kepler-215 c,Transit,2014,,,,0.81
17004,Kepler-215 c,Transit,2014,,,,1.01
17005,Kepler-215 c,Transit,2014,,,,0.92
17006,Kepler-215 c,Transit,2014,,,,1.01
17007,Kepler-215 c,Transit,2014,,,,
17008,Kepler-215 c,Transit,2014,,,,0.81
17009,Kepler-215 c,Transit,2014,,,,0.81
17010,Kepler-215 c,Transit,2014,,,,
17011,Kepler-215 c,Transit,2014,,,,0.81
17012,Kepler-215 c,Transit,2014,,,,1.01
17013,Kepler-215 d,Transit,2014,,,,1.01
17014,Kepler-215 d,Transit,2014,,,,0.94
17015,Kepler-215 d,Transit,2014,,,,1.01
17016,Kepler-215 d,Transit,2014,,,,
17017,Kepler-215 d,Transit,2014,,,,
17018,Kepler-215 d,Transit,2014,,,,0.81
17019,Kepler-215 d,Transit,2014,,,,0.81
17020,Kepler-215 d,Transit,2014,,,,0.92
17021,Kepler-215 d,Transit,2014,,,,0.81
17023,Kepler-215 d,Transit,2014,,,,0.98
17024,Kepler-215 d,Transit,2014,,,,1.01
17025,Kepler-215 e,Transit,2014,,,,
17026,Kepler-215 e,Transit,2014,,,,1.01
17027,Kepler-215 e,Transit,2014,,,,1.01
17028,Kepler-215 e,Transit,2014,,,,0.98
17029,Kepler-215 e,Transit,2014,,,,0.92
17030,Kepler-215 e,Transit,2014,,,,0.81
17031,Kepler-215 e,Transit,2014,,,,0.94
17032,Kepler-215 e,Transit,2014,,,,0.81
17033,Kepler-215 e,Transit,2014,,,,
17034,Kepler-215 e,Transit,2014,,,,0.81
17035,Kepler-215 e,Transit,2014,,,,1.01
17036,Kepler-216 b,Transit,2014,,,,1.08
17037,Kepler-216 b,Transit,2014,,,,1.08
17038,Kepler-216 b,Transit,2014,,,,1.14
17039,Kepler-216 b,Transit,2014,,,,1.14
17040,Kepler-216 b,Transit,2014,,,,1.11
17041,Kepler-216 b,Transit,2014,,,,
17042,Kepler-216 b,Transit,2014,,,,
17043,Kepler-216 b,Transit,2014,,,,1.08
17044,Kepler-216 b,Transit,2014,,,,1.14
17045,Kepler-216 b,Transit,2014,,,,1.13
17046,Kepler-216 b,Transit,2014,,,,1.01
17047,Kepler-216 c,Transit,2014,,,,
17048,Kepler-216 c,Transit,2014,,,,1.13
17049,Kepler-216 c,Transit,2014,,,,1.08
17050,Kepler-216 c,Transit,2014,,,,1.11
17051,Kepler-216 c,Transit,2014,,,,1.01
17052,Kepler-216 c,Transit,2014,,,,1.14
17053,Kepler-216 c,Transit,2014,,,,
17054,Kepler-216 c,Transit,2014,,,,1.14
17055,Kepler-216 c,Transit,2014,,,,1.08
17056,Kepler-216 c,Transit,2014,,,,1.14
17057,Kepler-216 c,Transit,2014,,,,1.08
17058,Kepler-217 b,Transit,2014,,,,1.40
17059,Kepler-217 b,Transit,2014,,,,1.43
17060,Kepler-217 b,Transit,2014,,,,
17061,Kepler-217 b,Transit,2014,,,,1.43
17062,Kepler-217 b,Transit,2014,,,,1.40
17063,Kepler-217 b,Transit,2014,,,,1.43
17064,Kepler-217 b,Transit,2014,,,,1.14
17065,Kepler-217 b,Transit,2014,,,,1.38
17066,Kepler-217 b,Transit,2014,,,,1.37
